"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
7,2,5,43,"Y","5",3.036,"orange","","","2016_Nov_16_1050"
7,2,5,44,"C","0",2.21,"pear","","","2016_Nov_16_1050"
7,2,5,45,"A","10",2.115,"","banana","","2016_Nov_16_1050"
7,2,5,46,"X","7",1.724,"apple","","","2016_Nov_16_1050"
7,2,5,47,"C","0",2.724,"","pear","","2016_Nov_16_1050"
7,2,5,48,"A","10",4.396,"banana","","","2016_Nov_16_1050"
7,2,5,49,"B","7",1.786,"","strawberry","","2016_Nov_16_1050"
7,2,5,50,"B","7",0.74,"strawberry","","","2016_Nov_16_1050"
7,2,6,51,"X","7",3.849,"apple","","","2016_Nov_16_1050"
7,2,6,52,"A","10",1.505,"banana","","","2016_Nov_16_1050"
7,2,6,53,"B","7",0.976,"","strawberry","","2016_Nov_16_1050"
7,2,6,54,"Y","5",1.114,"","orange","","2016_Nov_16_1050"
7,2,6,55,"X","7",2.021,"","apple","","2016_Nov_16_1050"
7,2,6,56,"C","0",3.396,"","pear","","2016_Nov_16_1050"
7,2,6,57,"A","10",2.208,"","banana","","2016_Nov_16_1050"
7,2,6,58,"B","7",1.257,"strawberry","","","2016_Nov_16_1050"
7,2,6,59,"Y","5",1.833,"orange","","","2016_Nov_16_1050"
7,2,6,60,"C","0",1.46,"pear","","","2016_Nov_16_1050"
7,4,1,1,"X","8",10.727,"apple","","","2016_Nov_16_1050"
7,4,1,2,"C","0",4.146,"","pear","","2016_Nov_16_1050"
7,4,1,3,"A","10",1.739,"banana","","","2016_Nov_16_1050"
7,4,1,4,"X","8",1.033,"","apple","","2016_Nov_16_1050"
7,4,1,5,"B","6",3.318,"","strawberry","","2016_Nov_16_1050"
7,4,1,6,"A","10",1.773,"","banana","","2016_Nov_16_1050"
7,4,1,7,"Y","7",8.168,"orange","","","2016_Nov_16_1050"
7,4,1,8,"B","7",3.912,"strawberry","","","2016_Nov_16_1050"
7,4,1,9,"Y","7",1.49,"","orange","","2016_Nov_16_1050"
7,4,1,10,"C","0",1.583,"pear","","","2016_Nov_16_1050"
7,4,2,11,"X","8",4.275,"","apple","","2016_Nov_16_1050"
7,4,2,12,"B","7",2.536,"","strawberry","","2016_Nov_16_1050"
7,4,2,13,"Y","7",3.404,"","orange","","2016_Nov_16_1050"
7,4,2,14,"A","10",1.036,"banana","","","2016_Nov_16_1050"
7,4,2,15,"Y","7",1.645,"orange","","","2016_Nov_16_1050"
7,4,2,16,"X","8",2.161,"apple","","","2016_Nov_16_1050"
7,4,2,17,"B","7",1.13,"strawberry","","","2016_Nov_16_1050"
7,4,2,18,"C","0",1.255,"","pear","","2016_Nov_16_1050"
7,4,2,19,"C","0",1.302,"pear","","","2016_Nov_16_1050"
7,4,2,20,"A","10",1.036,"","banana","","2016_Nov_16_1050"
7,4,3,21,"C","0",1.554,"pear","","","2016_Nov_16_1050"
7,4,3,22,"A","10",0.989,"","banana","","2016_Nov_16_1050"
7,4,3,23,"B","7",5.992,"","strawberry","","2016_Nov_16_1050"
7,4,3,24,"Y","7",1.648,"","orange","","2016_Nov_16_1050"
7,4,3,25,"X","8",2.477,"apple","","","2016_Nov_16_1050"
7,4,3,26,"A","10",0.976,"banana","","","2016_Nov_16_1050"
7,4,3,27,"X","8",1.536,"","apple","","2016_Nov_16_1050"
7,4,3,28,"Y","7",1.443,"orange","","","2016_Nov_16_1050"
7,4,3,29,"B","7",1.879,"strawberry","","","2016_Nov_16_1050"
7,4,3,30,"C","0",1.196,"","pear","","2016_Nov_16_1050"
7,4,4,31,"Y","7",1.583,"","orange","","2016_Nov_16_1050"
7,4,4,32,"B","7",1.989,"strawberry","","","2016_Nov_16_1050"
7,4,4,33,"C","0",2.396,"","pear","","2016_Nov_16_1050"
7,4,4,34,"A","10",2.039,"","banana","","2016_Nov_16_1050"
7,4,4,35,"X","8",1.304,"apple","","","2016_Nov_16_1050"
7,4,4,36,"C","0",1.427,"pear","","","2016_Nov_16_1050"
7,4,4,37,"X","8",2.447,"","apple","","2016_Nov_16_1050"
7,4,4,38,"A","10",1.036,"banana","","","2016_Nov_16_1050"
7,4,4,39,"Y","7",4.539,"orange","","","2016_Nov_16_1050"
7,4,4,40,"B","7",1.351,"","strawberry","","2016_Nov_16_1050"
7,4,5,41,"X","8",0.989,"","apple","","2016_Nov_16_1050"
7,4,5,42,"B","7",1.349,"","strawberry","","2016_Nov_16_1050"
7,4,5,43,"B","7",0.864,"strawberry","","","2016_Nov_16_1050"
7,4,5,44,"Y","7",1.695,"","orange","","2016_Nov_16_1050"
7,4,5,45,"C","0",1.661,"","pear","","2016_Nov_16_1050"
7,4,5,46,"X","8",2.96,"apple","","","2016_Nov_16_1050"
7,4,5,47,"Y","7",1.683,"orange","","","2016_Nov_16_1050"
7,4,5,48,"C","0",1.054,"pear","","","2016_Nov_16_1050"
7,4,5,49,"A","10",0.942,"banana","","","2016_Nov_16_1050"
7,4,5,50,"A","10",1.195,"","banana","","2016_Nov_16_1050"
7,4,6,51,"C","0",1.333,"pear","","","2016_Nov_16_1050"
7,4,6,52,"A","10",1.116,"banana","","","2016_Nov_16_1050"
7,4,6,53,"X","8",1.65,"apple","","","2016_Nov_16_1050"
7,4,6,54,"X","8",0.802,"","apple","","2016_Nov_16_1050"
7,4,6,55,"Y","7",1.036,"orange","","","2016_Nov_16_1050"
7,4,6,56,"B","7",1.039,"","strawberry","","2016_Nov_16_1050"
7,4,6,57,"Y","7",0.958,"","orange","","2016_Nov_16_1050"
7,4,6,58,"A","10",1.273,"","banana","","2016_Nov_16_1050"
7,4,6,59,"B","7",1.57,"strawberry","","","2016_Nov_16_1050"
7,4,6,60,"C","0",1.793,"","pear","","2016_Nov_16_1050"
8,2,1,1,"A","10",5.886,"orange","","","2016_Nov_16_0952"
8,2,1,2,"B","10",1.194,"pear","","","2016_Nov_16_0952"
8,2,1,3,"C","2",2.884,"","apple","","2016_Nov_16_0952"
8,2,1,4,"Y","5",5.537,"strawberry","","","2016_Nov_16_0952"
8,2,1,5,"X","7",5.946,"banana","","","2016_Nov_16_0952"
8,2,1,6,"B","10",1.724,"","pear","","2016_Nov_16_0952"
8,2,1,7,"X","7",1.429,"","banana","","2016_Nov_16_0952"
8,2,1,8,"C","2",2.036,"apple","","","2016_Nov_16_0952"
8,2,1,9,"A","10",1.523,"","orange","","2016_Nov_16_0952"
8,2,1,10,"Y","4",3.021,"","strawberry","","2016_Nov_16_0952"
8,2,2,11,"C","2",1.585,"","apple","","2016_Nov_16_0952"
8,2,2,12,"B","10",1.552,"","pear","","2016_Nov_16_0952"
8,2,2,13,"B","10",1.085,"pear","","","2016_Nov_16_0952"
8,2,2,14,"X","7",2.599,"","banana","","2016_Nov_16_0952"
8,2,2,15,"A","10",2.021,"","orange","","2016_Nov_16_0952"
8,2,2,16,"Y","5",2.052,"strawberry","","","2016_Nov_16_0952"
8,2,2,17,"A","10",1.346,"orange","","","2016_Nov_16_0952"
8,2,2,18,"C","2",1.442,"apple","","","2016_Nov_16_0952"
8,2,2,19,"X","7",1.57,"banana","","","2016_Nov_16_0952"
8,2,2,20,"Y","5",2.07,"","strawberry","","2016_Nov_16_0952"
8,2,3,21,"A","10",1.365,"orange","","","2016_Nov_16_0952"
8,2,3,22,"Y","5",1.786,"","strawberry","","2016_Nov_16_0952"
8,2,3,23,"Y","5",0.864,"strawberry","","","2016_Nov_16_0952"
8,2,3,24,"X","7",1.052,"banana","","","2016_Nov_16_0952"
8,2,3,25,"A","10",1.085,"","orange","","2016_Nov_16_0952"
8,2,3,26,"B","10",0.927,"","pear","","2016_Nov_16_0952"
8,2,3,27,"B","10",1.396,"pear","","","2016_Nov_16_0952"
8,2,3,28,"C","2",1.223,"apple","","","2016_Nov_16_0952"
8,2,3,29,"X","7",2.319,"","banana","","2016_Nov_16_0952"
8,2,3,30,"C","2",1.474,"","apple","","2016_Nov_16_0952"
8,2,4,31,"X","7",2.521,"banana","","","2016_Nov_16_0952"
8,2,4,32,"X","7",0.614,"","banana","","2016_Nov_16_0952"
8,2,4,33,"B","10",1.24,"pear","","","2016_Nov_16_0952"
8,2,4,34,"A","10",1.132,"","orange","","2016_Nov_16_0952"
8,2,4,35,"C","2",1.306,"apple","","","2016_Nov_16_0952"
8,2,4,36,"A","10",1.24,"orange","","","2016_Nov_16_0952"
8,2,4,37,"Y","5",1.849,"strawberry","","","2016_Nov_16_0952"
8,2,4,38,"Y","5",1.302,"","strawberry","","2016_Nov_16_0952"
8,2,4,39,"B","10",2.327,"","pear","","2016_Nov_16_0952"
8,2,4,40,"C","2",1.302,"","apple","","2016_Nov_16_0952"
8,2,5,41,"A","10",1.161,"","orange","","2016_Nov_16_0952"
8,2,5,42,"X","7",1.235,"","banana","","2016_Nov_16_0952"
8,2,5,43,"C","2",1.632,"","apple","","2016_Nov_16_0952"
8,2,5,44,"B","10",1.271,"","pear","","2016_Nov_16_0952"
8,2,5,45,"Y","5",1.382,"","strawberry","","2016_Nov_16_0952"
8,2,5,46,"A","10",1.599,"orange","","","2016_Nov_16_0952"
8,2,5,47,"B","10",1.346,"pear","","","2016_Nov_16_0952"
8,2,5,48,"Y","5",1.659,"strawberry","","","2016_Nov_16_0952"
8,2,5,49,"C","2",1.565,"apple","","","2016_Nov_16_0952"
8,2,5,50,"X","7",1.55,"banana","","","2016_Nov_16_0952"
8,2,6,51,"Y","5",1.393,"strawberry","","","2016_Nov_16_0952"
8,2,6,52,"B","10",1.487,"","pear","","2016_Nov_16_0952"
8,2,6,53,"X","7",2.018,"banana","","","2016_Nov_16_0952"
8,2,6,54,"X","7",0.896,"","banana","","2016_Nov_16_0952"
8,2,6,55,"C","2",1.067,"apple","","","2016_Nov_16_0952"
8,2,6,56,"Y","5",1.302,"","strawberry","","2016_Nov_16_0952"
8,2,6,57,"C","2",1.043,"","apple","","2016_Nov_16_0952"
8,2,6,58,"A","10",1.007,"orange","","","2016_Nov_16_0952"
8,2,6,59,"B","10",0.991,"pear","","","2016_Nov_16_0952"
8,2,6,60,"A","10",1.069,"","orange","","2016_Nov_16_0952"
8,4,1,1,"Y","6",6.965,"","strawberry","","2016_Nov_16_0952"
8,4,1,2,"Y","6",0.853,"strawberry","","","2016_Nov_16_0952"
8,4,1,3,"X","8",4.458,"","banana","","2016_Nov_16_0952"
8,4,1,4,"B","10",1.427,"pear","","","2016_Nov_16_0952"
8,4,1,5,"B","10",0.864,"","pear","","2016_Nov_16_0952"
8,4,1,6,"A","10",1.339,"","orange","","2016_Nov_16_0952"
8,4,1,7,"C","2",1.469,"apple","","","2016_Nov_16_0952"
8,4,1,8,"X","8",1.021,"banana","","","2016_Nov_16_0952"
8,4,1,9,"A","10",1.273,"orange","","","2016_Nov_16_0952"
8,4,1,10,"C","2",1.309,"","apple","","2016_Nov_16_0952"
8,4,2,11,"X","8",1.586,"","banana","","2016_Nov_16_0952"
8,4,2,12,"X","8",0.677,"banana","","","2016_Nov_16_0952"
8,4,2,13,"Y","6",2.27,"strawberry","","","2016_Nov_16_0952"
8,4,2,14,"B","10",1.054,"","pear","","2016_Nov_16_0952"
8,4,2,15,"A","10",1.039,"","orange","","2016_Nov_16_0952"
8,4,2,16,"A","10",0.757,"orange","","","2016_Nov_16_0952"
8,4,2,17,"C","2",1.077,"apple","","","2016_Nov_16_0952"
8,4,2,18,"B","10",1.177,"pear","","","2016_Nov_16_0952"
8,4,2,19,"C","10",1.009,"","apple","","2016_Nov_16_0952"
8,4,2,20,"Y","7",3.538,"","strawberry","","2016_Nov_16_0952"
8,4,3,21,"C","2",1.101,"apple","","","2016_Nov_16_0952"
8,4,3,22,"A","10",1.49,"orange","","","2016_Nov_16_0952"
8,4,3,23,"B","10",0.757,"pear","","","2016_Nov_16_0952"
8,4,3,24,"B","10",0.506,"","pear","","2016_Nov_16_0952"
8,4,3,25,"X","10",0.962,"banana","","","2016_Nov_16_0952"
8,4,3,26,"A","10",2.71,"","orange","","2016_Nov_16_0952"
8,4,3,27,"Y","7",1.177,"strawberry","","","2016_Nov_16_0952"
8,4,3,28,"C","2",1.255,"","apple","","2016_Nov_16_0952"
8,4,3,29,"X","8",3.101,"","banana","","2016_Nov_16_0952"
8,4,3,30,"Y","7",0.989,"","strawberry","","2016_Nov_16_0952"
8,4,4,31,"X","8",0.974,"","banana","","2016_Nov_16_0952"
8,4,4,32,"A","10",1.099,"","orange","","2016_Nov_16_0952"
8,4,4,33,"Y","7",0.989,"","strawberry","","2016_Nov_16_0952"
8,4,4,34,"C","2",1.168,"","apple","","2016_Nov_16_0952"
8,4,4,35,"X","8",1.583,"banana","","","2016_Nov_16_0952"
8,4,4,36,"B","10",1.161,"pear","","","2016_Nov_16_0952"
8,4,4,37,"B","10",1.052,"","pear","","2016_Nov_16_0952"
8,4,4,38,"A","10",0.944,"orange","","","2016_Nov_16_0952"
8,4,4,39,"C","2",1.318,"apple","","","2016_Nov_16_0952"
8,4,4,40,"Y","7",2.554,"strawberry","","","2016_Nov_16_0952"
8,4,5,41,"A","10",2.536,"orange","","","2016_Nov_16_0952"
8,4,5,42,"B","10",1.177,"pear","","","2016_Nov_16_0952"
8,4,5,43,"B","10",0.944,"","pear","","2016_Nov_16_0952"
8,4,5,44,"C","2",2.005,"","apple","","2016_Nov_16_0952"
8,4,5,45,"X","8",1.695,"banana","","","2016_Nov_16_0952"
8,4,5,46,"A","10",1.239,"","orange","","2016_Nov_16_0952"
8,4,5,47,"Y","7",1.021,"","strawberry","","2016_Nov_16_0952"
8,4,5,48,"C","2",1.083,"apple","","","2016_Nov_16_0952"
8,4,5,49,"Y","7",1.224,"strawberry","","","2016_Nov_16_0952"
8,4,5,50,"X","8",0.802,"","banana","","2016_Nov_16_0952"
8,4,6,51,"B","10",0.757,"","pear","","2016_Nov_16_0952"
8,4,6,52,"C","2",1.208,"","apple","","2016_Nov_16_0952"
8,4,6,53,"X","8",2.927,"","banana","","2016_Nov_16_0952"
8,4,6,54,"C","2",1.538,"apple","","","2016_Nov_16_0952"
8,4,6,55,"X","8",1.179,"banana","","","2016_Nov_16_0952"
8,4,6,56,"Y","7",0.71,"","strawberry","","2016_Nov_16_0952"
8,4,6,57,"B","10",1.364,"pear","","","2016_Nov_16_0952"
8,4,6,58,"A","10",0.882,"","orange","","2016_Nov_16_0952"
8,4,6,59,"Y","7",2.475,"strawberry","","","2016_Nov_16_0952"
8,4,6,60,"A","10",1.927,"orange","","","2016_Nov_16_0952"
9,2,1,1,"A","8",11.977,"pear","","","2016_Nov_16_1129"
9,2,1,2,"B","6",5.773,"apple","","","2016_Nov_16_1129"
9,2,1,3,"Y","7",2.162,"banana","","","2016_Nov_16_1129"
9,2,1,4,"A","8",2.552,"","pear","","2016_Nov_16_1129"
9,2,1,5,"C","2",1.489,"","strawberry","","2016_Nov_16_1129"
9,2,1,6,"X","8",1.804,"","orange","","2016_Nov_16_1129"
9,2,1,7,"Y","7",1.664,"","banana","","2016_Nov_16_1129"
9,2,1,8,"X","8",1.523,"orange","","","2016_Nov_16_1129"
9,2,1,9,"B","5",2.552,"","apple","","2016_Nov_16_1129"
9,2,1,10,"C","2",4.224,"strawberry","","","2016_Nov_16_1129"
9,2,2,11,"Y","7",3.054,"banana","","","2016_Nov_16_1129"
9,2,2,12,"X","7",1.911,"","orange","","2016_Nov_16_1129"
9,2,2,13,"B","5",1.646,"apple","","","2016_Nov_16_1129"
9,2,2,14,"A","8",1.755,"pear","","","2016_Nov_16_1129"
9,2,2,15,"C","2",1.49,"strawberry","","","2016_Nov_16_1129"
9,2,2,16,"X","6",1.208,"orange","","","2016_Nov_16_1129"
9,2,2,17,"C","2",1.32,"","strawberry","","2016_Nov_16_1129"
9,2,2,18,"A","8",1.161,"","pear","","2016_Nov_16_1129"
9,2,2,19,"Y","7",2.427,"","banana","","2016_Nov_16_1129"
9,2,2,20,"B","5",1.194,"","apple","","2016_Nov_16_1129"
9,2,3,21,"C","2",1.474,"strawberry","","","2016_Nov_16_1129"
9,2,3,22,"X","7",1.365,"orange","","","2016_Nov_16_1129"
9,2,3,23,"B","5",4.746,"apple","","","2016_Nov_16_1129"
9,2,3,24,"A","8",1.286,"pear","","","2016_Nov_16_1129"
9,2,3,25,"Y","6",1.708,"","banana","","2016_Nov_16_1129"
9,2,3,26,"A","8",1.318,"","pear","","2016_Nov_16_1129"
9,2,3,27,"C","2",1.424,"","strawberry","","2016_Nov_16_1129"
9,2,3,28,"X","6",4.724,"","orange","","2016_Nov_16_1129"
9,2,3,29,"B","5",1.786,"","apple","","2016_Nov_16_1129"
9,2,3,30,"Y","7",1.333,"banana","","","2016_Nov_16_1129"
9,2,4,31,"C","2",1.302,"strawberry","","","2016_Nov_16_1129"
9,2,4,32,"X","6",3.583,"","orange","","2016_Nov_16_1129"
9,2,4,33,"X","6",2.882,"orange","","","2016_Nov_16_1129"
9,2,4,34,"A","8",1.521,"pear","","","2016_Nov_16_1129"
9,2,4,35,"C","2",1.177,"","strawberry","","2016_Nov_16_1129"
9,2,4,36,"B","5",7.005,"apple","","","2016_Nov_16_1129"
9,2,4,37,"A","7",0.82,"","pear","","2016_Nov_16_1129"
9,2,4,38,"Y","6",1.536,"banana","","","2016_Nov_16_1129"
9,2,4,39,"B","5",3.724,"","apple","","2016_Nov_16_1129"
9,2,4,40,"Y","6",1.52,"","banana","","2016_Nov_16_1129"
9,2,5,41,"B","5",0.929,"apple","","","2016_Nov_16_1129"
9,2,5,42,"Y","6",0.708,"","banana","","2016_Nov_16_1129"
9,2,5,43,"A","8",1.724,"pear","","","2016_Nov_16_1129"
9,2,5,44,"X","5",4.226,"","orange","","2016_Nov_16_1129"
9,2,5,45,"C","2",1.177,"strawberry","","","2016_Nov_16_1129"
9,2,5,46,"Y","7",1.271,"banana","","","2016_Nov_16_1129"
9,2,5,47,"B","4",1.63,"","apple","","2016_Nov_16_1129"
9,2,5,48,"X","6",1.38,"orange","","","2016_Nov_16_1129"
9,2,5,49,"C","2",1.88,"","strawberry","","2016_Nov_16_1129"
9,2,5,50,"A","8",1.083,"","pear","","2016_Nov_16_1129"
9,2,6,51,"Y","6",1.677,"banana","","","2016_Nov_16_1129"
9,2,6,52,"A","8",1.412,"pear","","","2016_Nov_16_1129"
9,2,6,53,"C","2",1.241,"strawberry","","","2016_Nov_16_1129"
9,2,6,54,"X","6",1.271,"","orange","","2016_Nov_16_1129"
9,2,6,55,"C","2",1.443,"","strawberry","","2016_Nov_16_1129"
9,2,6,56,"A","8",2.599,"","pear","","2016_Nov_16_1129"
9,2,6,57,"B","5",1.177,"apple","","","2016_Nov_16_1129"
9,2,6,58,"B","5",0.507,"","apple","","2016_Nov_16_1129"
9,2,6,59,"Y","7",0.958,"","banana","","2016_Nov_16_1129"
9,2,6,60,"X","6",5.07,"orange","","","2016_Nov_16_1129"
9,4,1,1,"A","8",2.677,"pear","","","2016_Nov_16_1129"
9,4,1,2,"X","7",1.349,"orange","","","2016_Nov_16_1129"
9,4,1,3,"A","8",0.74,"","pear","","2016_Nov_16_1129"
9,4,1,4,"Y","7",1.114,"banana","","","2016_Nov_16_1129"
9,4,1,5,"B","4",2.146,"","apple","","2016_Nov_16_1129"
9,4,1,6,"X","7",1.19,"","orange","","2016_Nov_16_1129"
9,4,1,7,"C","2",1.039,"strawberry","","","2016_Nov_16_1129"
9,4,1,8,"Y","7",1.289,"","banana","","2016_Nov_16_1129"
9,4,1,9,"C","2",1.07,"","strawberry","","2016_Nov_16_1129"
9,4,1,10,"B","4",2.242,"apple","","","2016_Nov_16_1129"
9,4,2,11,"B","4",0.489,"apple","","","2016_Nov_16_1129"
9,4,2,12,"C","2",1.724,"","strawberry","","2016_Nov_16_1129"
9,4,2,13,"X","7",1.583,"","orange","","2016_Nov_16_1129"
9,4,2,14,"A","8",2.505,"pear","","","2016_Nov_16_1129"
9,4,2,15,"Y","7",1.161,"banana","","","2016_Nov_16_1129"
9,4,2,16,"B","4",1.116,"","apple","","2016_Nov_16_1129"
9,4,2,17,"A","8",1.161,"","pear","","2016_Nov_16_1129"
9,4,2,18,"C","2",1.257,"strawberry","","","2016_Nov_16_1129"
9,4,2,19,"Y","7",1.083,"","banana","","2016_Nov_16_1129"
9,4,2,20,"X","7",1.554,"orange","","","2016_Nov_16_1129"
9,4,3,21,"A","8",1.851,"pear","","","2016_Nov_16_1129"
9,4,3,22,"Y","7",1.489,"banana","","","2016_Nov_16_1129"
9,4,3,23,"Y","7",0.864,"","banana","","2016_Nov_16_1129"
9,4,3,24,"C","2",1.286,"strawberry","","","2016_Nov_16_1129"
9,4,3,25,"X","7",1.614,"","orange","","2016_Nov_16_1129"
9,4,3,26,"X","7",1.193,"orange","","","2016_Nov_16_1129"
9,4,3,27,"B","4",1.224,"apple","","","2016_Nov_16_1129"
9,4,3,28,"B","4",0.599,"","apple","","2016_Nov_16_1129"
9,4,3,29,"A","9",1.427,"","pear","","2016_Nov_16_1129"
9,4,3,30,"C","2",1.13,"","strawberry","","2016_Nov_16_1129"
9,4,4,31,"A","8",0.974,"pear","","","2016_Nov_16_1129"
9,4,4,32,"C","2",1.081,"","strawberry","","2016_Nov_16_1129"
9,4,4,33,"C","2",0.489,"strawberry","","","2016_Nov_16_1129"
9,4,4,34,"A","8",1.13,"","pear","","2016_Nov_16_1129"
9,4,4,35,"Y","7",1.146,"","banana","","2016_Nov_16_1129"
9,4,4,36,"B","4",1.286,"","apple","","2016_Nov_16_1129"
9,4,4,37,"Y","7",2.117,"banana","","","2016_Nov_16_1129"
9,4,4,38,"B","5",0.956,"apple","","","2016_Nov_16_1129"
9,4,4,39,"X","7",1.067,"orange","","","2016_Nov_16_1129"
9,4,4,40,"X","7",0.49,"","orange","","2016_Nov_16_1129"
9,4,5,41,"B","4",1.245,"","apple","","2016_Nov_16_1129"
9,4,5,42,"X","7",0.974,"orange","","","2016_Nov_16_1129"
9,4,5,43,"Y","7",0.614,"banana","","","2016_Nov_16_1129"
9,4,5,44,"C","2",0.961,"","strawberry","","2016_Nov_16_1129"
9,4,5,45,"C","2",0.445,"strawberry","","","2016_Nov_16_1129"
9,4,5,46,"Y","7",0.818,"","banana","","2016_Nov_16_1129"
9,4,5,47,"A","8",0.945,"","pear","","2016_Nov_16_1129"
9,4,5,48,"A","8",0.599,"pear","","","2016_Nov_16_1129"
9,4,5,49,"X","6",1.382,"","orange","","2016_Nov_16_1129"
9,4,5,50,"B","5",1.007,"apple","","","2016_Nov_16_1129"
9,4,6,51,"C","2",1.193,"","strawberry","","2016_Nov_16_1129"
9,4,6,52,"B","6",0.989,"apple","","","2016_Nov_16_1129"
9,4,6,53,"C","2",1.49,"strawberry","","","2016_Nov_16_1129"
9,4,6,54,"Y","7",0.849,"banana","","","2016_Nov_16_1129"
9,4,6,55,"B","4",0.911,"","apple","","2016_Nov_16_1129"
9,4,6,56,"A","8",0.88,"","pear","","2016_Nov_16_1129"
9,4,6,57,"A","8",0.569,"pear","","","2016_Nov_16_1129"
9,4,6,58,"X","7",1.411,"orange","","","2016_Nov_16_1129"
9,4,6,59,"Y","7",1.239,"","banana","","2016_Nov_16_1129"
9,4,6,60,"X","7",0.82,"","orange","","2016_Nov_16_1129"
10,2,1,1,"A","10",10.924,"strawberry","","","2016_Nov_16_1030"
10,2,1,2,"X","4",4.058,"pear","","","2016_Nov_16_1030"
10,2,1,3,"A","10",1.927,"","strawberry","","2016_Nov_16_1030"
10,2,1,4,"B","9",3.115,"","orange","","2016_Nov_16_1030"
10,2,1,5,"X","4",2.335,"","pear","","2016_Nov_16_1030"
10,2,1,6,"Y","3",2.677,"banana","","","2016_Nov_16_1030"
10,2,1,7,"B","10",2.427,"orange","","","2016_Nov_16_1030"
10,2,1,8,"C","0",2.568,"apple","","","2016_Nov_16_1030"
10,2,1,9,"C","0",1.787,"","apple","","2016_Nov_16_1030"
10,2,1,10,"Y","4",2.201,"","banana","","2016_Nov_16_1030"
10,2,2,11,"B","9",2.163,"","orange","","2016_Nov_16_1030"
10,2,2,12,"Y","4",2.036,"banana","","","2016_Nov_16_1030"
10,2,2,13,"A","10",1.224,"","strawberry","","2016_Nov_16_1030"
10,2,2,14,"B","10",1.07,"orange","","","2016_Nov_16_1030"
10,2,2,15,"C","0",1.552,"apple","","","2016_Nov_16_1030"
10,2,2,16,"A","10",1.677,"strawberry","","","2016_Nov_16_1030"
10,2,2,17,"C","0",1.677,"","apple","","2016_Nov_16_1030"
10,2,2,18,"X","4",1.661,"pear","","","2016_Nov_16_1030"
10,2,2,19,"X","4",1.114,"","pear","","2016_Nov_16_1030"
10,2,2,20,"Y","4",1.302,"","banana","","2016_Nov_16_1030"
10,2,3,21,"Y","4",1.037,"banana","","","2016_Nov_16_1030"
10,2,3,22,"C","0",1.583,"","apple","","2016_Nov_16_1030"
10,2,3,23,"B","10",1.505,"orange","","","2016_Nov_16_1030"
10,2,3,24,"C","0",4.179,"apple","","","2016_Nov_16_1030"
10,2,3,25,"A","10",1.693,"strawberry","","","2016_Nov_16_1030"
10,2,3,26,"X","4",1.896,"","pear","","2016_Nov_16_1030"
10,2,3,27,"B","9",1.661,"","orange","","2016_Nov_16_1030"
10,2,3,28,"A","10",1.786,"","strawberry","","2016_Nov_16_1030"
10,2,3,29,"X","4",2.474,"pear","","","2016_Nov_16_1030"
10,2,3,30,"Y","4",2.114,"","banana","","2016_Nov_16_1030"
10,2,4,31,"X","4",1.695,"","pear","","2016_Nov_16_1030"
10,2,4,32,"B","9",2.021,"","orange","","2016_Nov_16_1030"
10,2,4,33,"A","10",1.288,"strawberry","","","2016_Nov_16_1030"
10,2,4,34,"A","10",0.927,"","strawberry","","2016_Nov_16_1030"
10,2,4,35,"Y","4",2.083,"","banana","","2016_Nov_16_1030"
10,2,4,36,"X","3",1.646,"pear","","","2016_Nov_16_1030"
10,2,4,37,"C","0",1.568,"apple","","","2016_Nov_16_1030"
10,2,4,38,"B","9",1.538,"orange","","","2016_Nov_16_1030"
10,2,4,39,"Y","4",1.474,"banana","","","2016_Nov_16_1030"
10,2,4,40,"C","0",1.333,"","apple","","2016_Nov_16_1030"
10,2,5,41,"C","0",0.902,"apple","","","2016_Nov_16_1030"
10,2,5,42,"A","10",1.411,"strawberry","","","2016_Nov_16_1030"
10,2,5,43,"X","4",1.349,"pear","","","2016_Nov_16_1030"
10,2,5,44,"C","0",2.24,"","apple","","2016_Nov_16_1030"
10,2,5,45,"Y","4",1.614,"banana","","","2016_Nov_16_1030"
10,2,5,46,"B","9",1.428,"","orange","","2016_Nov_16_1030"
10,2,5,47,"A","10",1.333,"","strawberry","","2016_Nov_16_1030"
10,2,5,48,"B","9",1.802,"orange","","","2016_Nov_16_1030"
10,2,5,49,"Y","4",1.789,"","banana","","2016_Nov_16_1030"
10,2,5,50,"X","4",1.615,"","pear","","2016_Nov_16_1030"
10,2,6,51,"C","0",1.512,"","apple","","2016_Nov_16_1030"
10,2,6,52,"Y","4",1.677,"banana","","","2016_Nov_16_1030"
10,2,6,53,"C","0",1.366,"apple","","","2016_Nov_16_1030"
10,2,6,54,"A","10",1.368,"","strawberry","","2016_Nov_16_1030"
10,2,6,55,"B","9",1.755,"orange","","","2016_Nov_16_1030"
10,2,6,56,"X","4",1.507,"pear","","","2016_Nov_16_1030"
10,2,6,57,"Y","4",4.38,"","banana","","2016_Nov_16_1030"
10,2,6,58,"A","10",1.239,"strawberry","","","2016_Nov_16_1030"
10,2,6,59,"B","9",2.021,"","orange","","2016_Nov_16_1030"
10,2,6,60,"X","4",2.115,"","pear","","2016_Nov_16_1030"
10,4,1,1,"B","10",4.539,"orange","","","2016_Nov_16_1030"
10,4,1,2,"B","9",1.349,"","orange","","2016_Nov_16_1030"
10,4,1,3,"Y","7",4.476,"banana","","","2016_Nov_16_1030"
